Date,Open,High,Low,Close,Adj Close,Volume
2003-01-01,1.096683,1.115076,1.096683,1.106645,0.033884,404318
2003-01-02,1.108178,1.111244,1.105113,1.109711,0.033978,407763
2003-01-03,1.118907,1.125805,1.104346,1.110477,0.034002,410308
2003-01-06,1.118907,1.118907,1.097449,1.102814,0.033767,404762
2003-01-07,1.103580,1.111244,1.094383,1.105113,0.033837,407737
2003-01-08,1.115842,1.117375,1.090552,1.101281,0.033720,439223
2003-01-09,1.118141,1.118141,1.088252,1.097449,0.033603,404436
2003-01-10,1.092084,1.117375,1.088252,1.093617,0.033485,406954
2003-01-13,1.092851,1.099748,1.080589,1.082888,0.033157,403966
2003-01-14,1.092084,1.095916,1.088252,1.093617,0.033485,405649
2003-01-15,1.096683,1.103580,1.092084,1.097449,0.033603,405962
2003-01-16,1.085953,1.094383,1.085953,1.089785,0.033368,411560
2003-01-17,1.092851,1.102814,1.089019,1.093617,0.033485,404318
2003-01-20,1.066794,1.098982,1.066794,1.087486,0.033298,430063
2003-01-21,1.088252,1.095916,1.082121,1.088252,0.033321,498280
2003-01-22,1.065261,1.092084,1.065261,1.088252,0.033321,421438
2003-01-23,1.088252,1.090552,1.081355,1.085953,0.033251,432490
2003-01-24,1.088252,1.088252,1.058364,1.067560,0.032688,401983
2003-01-27,1.035373,1.057597,1.017746,1.023111,0.031327,409655
2003-01-28,1.038438,1.049934,1.022344,1.046868,0.032054,409499
2003-01-29,1.049934,1.049934,1.027709,1.036139,0.031726,408716
2003-01-30,1.026942,1.038438,1.020811,1.026942,0.031444,463558
2003-01-31,0.997054,1.035373,0.997054,1.016980,0.031139,461053
2003-02-03,1.004718,1.033840,1.003951,1.024643,0.031374,468725
2003-02-04,1.030774,1.034606,1.011615,1.013148,0.031022,459213
2003-02-05,1.019279,1.019279,1.000119,1.004718,0.030763,459044
2003-02-06,1.013914,1.014680,1.003185,1.011615,0.030975,453498
2003-02-07,1.007783,1.010849,0.996287,0.998587,0.030576,460166
2003-02-10,0.989390,1.003951,0.957969,0.997820,0.030552,548660
2003-02-11,0.996287,1.003951,0.981726,0.993988,0.030435,469939
2003-02-12,0.996287,1.007783,0.988624,0.997054,0.030529,463323
2003-02-13,0.997054,0.997054,0.997054,0.997054,0.030529,0
2003-02-14,0.997820,1.000886,0.988624,0.991689,0.030365,467121
2003-02-17,0.996287,1.015447,0.993988,0.994755,0.030458,490869
2003-02-18,1.007783,1.010082,0.996287,0.996287,0.030505,457713
2003-02-19,1.011615,1.038438,0.995521,0.999353,0.030599,457686
2003-02-20,0.997054,1.003185,0.992456,0.993988,0.030435,459513
2003-02-21,1.000119,1.000119,0.993988,0.997054,0.030529,439601
2003-02-24,0.981726,1.001652,0.981726,0.997820,0.030552,451971
2003-02-25,1.003185,1.003185,0.995521,0.996287,0.030505,459839
2003-02-26,0.998587,1.000119,0.995521,0.998587,0.030576,438101
2003-02-27,0.996287,1.003951,0.995521,1.000119,0.030623,444038
2003-02-28,1.003185,1.033073,0.993222,0.996287,0.030505,493387
2003-03-03,1.002418,1.002418,0.990156,0.996287,0.030505,472718
2003-03-04,0.997054,1.003185,0.993222,0.995521,0.030482,460609
2003-03-05,0.996287,1.002418,0.992456,0.999353,0.030599,460296
2003-03-06,0.999353,1.003185,0.993222,0.996287,0.030505,453889
2003-03-07,0.996287,0.996287,0.984025,0.987091,0.030224,460870
2003-03-10,0.980960,0.981726,0.977128,0.979427,0.029989,331299
2003-03-11,0.988624,0.988624,0.975595,0.978661,0.029966,457282
2003-03-12,0.988624,0.988624,0.934977,0.977894,0.029942,805741
2003-03-13,1.019279,1.019279,0.974829,0.979427,0.029989,463493
2003-03-14,0.979427,0.979427,0.979427,0.979427,0.029989,0
2003-03-17,0.980960,0.980960,0.973296,0.976362,0.029895,518127
2003-03-18,0.976362,0.976362,0.976362,0.976362,0.029895,0
