Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,694.000000,703.000000,694.000000,699.500000,690.258728,174646
2018-01-02,699.500000,700.150024,680.099976,685.099976,676.048950,342012
2018-01-03,685.049988,695.000000,680.250000,690.500000,681.377625,125483
2018-01-04,694.599976,702.200012,690.000000,701.599976,692.330933,411800
2018-01-05,700.000000,704.900024,699.000000,701.950012,692.676392,195946
2018-01-08,692.000000,706.900024,692.000000,704.150024,694.847229,310252
2018-01-09,700.150024,719.950012,700.150024,717.250000,707.774231,605429
2018-01-10,714.849976,715.000000,706.099976,711.599976,702.198914,297500
2018-01-11,707.000000,714.700012,699.000000,703.799988,694.501892,113144
2018-01-12,703.799988,709.000000,700.000000,701.750000,692.479065,93456
2018-01-15,701.500000,724.599976,701.500000,716.750000,707.280762,764541
2018-01-16,716.000000,716.000000,696.000000,700.849976,691.590820,338329
2018-01-17,696.000000,714.799988,691.650024,705.250000,695.932739,232397
2018-01-18,706.599976,712.000000,700.099976,707.799988,698.449036,323715
2018-01-19,705.049988,713.950012,701.450012,711.500000,702.100220,293534
2018-01-22,704.099976,717.000000,701.849976,714.650024,705.208557,464739
2018-01-23,710.000000,722.000000,710.000000,716.900024,707.428833,399677
2018-01-24,711.200012,714.299988,698.000000,702.599976,693.317749,200051
2018-01-25,702.500000,707.000000,661.150024,682.049988,673.039185,424803
2018-01-29,682.000000,689.450012,680.000000,681.849976,672.841858,143914
2018-01-30,681.700012,681.700012,663.299988,667.900024,659.076172,339031
2018-01-31,670.000000,681.500000,653.750000,660.650024,651.921997,324432
2018-02-01,665.000000,722.000000,660.500000,708.700012,699.337158,1539000
2018-02-02,708.400024,733.250000,691.099976,718.299988,708.810303,1772440
2018-02-05,716.450012,716.450012,690.000000,695.049988,685.867432,352909
2018-02-06,670.000000,705.000000,665.000000,695.250000,686.064941,399206
2018-02-07,700.049988,715.000000,700.049988,713.700012,704.271179,315230
2018-02-08,717.099976,720.000000,711.049988,715.000000,705.553955,159852
