Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,378.000000,381.450012,374.100006,374.950012,328.508545,2154224
2004-01-02,377.700012,385.700012,377.200012,380.399994,333.283508,2620056
2004-01-05,383.000000,390.399994,379.000000,380.350006,333.239777,2978921
2004-01-06,380.049988,384.700012,365.600006,370.049988,324.215515,1485287
2004-01-07,372.700012,385.000000,364.500000,382.049988,334.729218,2860924
2004-01-08,386.200012,404.950012,386.200012,400.350006,350.762543,3536049
2004-01-09,410.000000,448.000000,406.000000,439.700012,385.238678,7713917
2004-01-12,439.100006,445.899994,415.850006,418.950012,367.058716,2832076
2004-01-13,420.000000,428.000000,406.700012,423.350006,370.913727,4974616
2004-01-14,425.000000,437.899994,425.000000,434.200012,380.419830,3261830
2004-01-15,454.649994,454.649994,427.399994,431.100006,377.703827,5989636
2004-01-16,434.799988,440.000000,397.000000,401.149994,351.463440,6106161
2004-01-19,402.100006,430.850006,391.500000,424.399994,371.833649,7850768
2004-01-20,428.799988,431.399994,400.049988,405.549988,355.318420,7225533
2004-01-21,406.000000,413.899994,375.000000,381.700012,334.422577,6790202
2004-01-22,379.000000,399.399994,366.600006,371.399994,325.398254,7530811
2004-01-23,377.000000,420.000000,374.500000,415.450012,363.992279,9635197
2004-01-26,415.450012,415.450012,415.450012,415.450012,363.992279,0
2004-01-27,424.700012,437.799988,341.100006,431.350006,377.922913,7134689
2004-01-28,436.899994,438.799988,413.600006,418.700012,366.839630,9705337
2004-01-29,420.000000,441.500000,414.350006,433.799988,380.069366,10131822
2004-01-30,400.100006,444.700012,400.100006,431.750000,378.273315,8149375
2004-02-02,431.750000,431.750000,431.750000,431.750000,378.273315,0
2004-02-03,435.950012,442.000000,400.549988,406.450012,356.106964,7114870
2004-02-04,410.000000,446.000000,410.000000,442.549988,387.735596,8958172
2004-02-05,441.000000,453.000000,427.000000,433.500000,379.806610,9798958
2004-02-06,438.500000,450.700012,433.750000,448.649994,393.080078,6807818
2004-02-09,445.000000,469.899994,445.000000,465.649994,407.974396,6506722
2004-02-10,466.100006,469.000000,452.100006,460.649994,403.593781,6839293
2004-02-11,463.100006,475.850006,461.000000,473.850006,415.158752,5367067
