Date,Open,High,Low,Close,Adj Close,Volume
2003-01-01,16.266666,17.600000,16.133333,17.600000,14.617363,1331250
2003-01-02,18.266666,18.266666,16.733334,16.933332,14.063673,990300
2003-01-03,17.600000,18.666666,16.933332,16.933332,14.063673,45000
2003-01-06,16.666666,17.066666,16.666666,16.933332,14.063673,238500
2003-01-07,16.333332,16.600000,16.000000,16.000000,13.288511,195150
2003-01-08,15.533333,16.133333,15.466666,16.133333,13.399251,135000
2003-01-09,16.666666,16.666666,15.733333,15.733333,13.067039,330000
2003-01-10,16.200001,16.200001,16.000000,16.133333,13.399251,690000
2003-01-13,16.000000,16.066666,16.000000,16.000000,13.288511,645000
2003-01-14,16.066666,16.333332,16.066666,16.066666,13.343881,120000
2003-01-15,16.066666,16.066666,16.066666,16.066666,13.343881,210000
2003-01-16,16.200001,16.200001,15.666666,15.666666,13.011666,390000
2003-01-17,16.600000,16.666666,15.666666,15.666666,13.011666,577500
2003-01-20,16.000000,16.000000,15.733333,15.800000,13.122404,600000
2003-01-21,16.000000,16.000000,15.800000,15.800000,13.122404,240000
2003-01-22,15.800000,16.000000,15.666666,15.800000,13.122404,435150
2003-01-23,15.666666,16.000000,15.666666,16.000000,13.288511,1372500
2003-01-24,16.000000,17.000000,15.333333,15.466666,12.845561,2182650
2003-01-27,15.333333,16.066666,15.333333,15.333333,12.734824,202500
2003-01-28,15.333333,16.000000,15.333333,16.000000,13.288511,697500
2003-01-29,16.000000,16.133333,15.800000,15.800000,13.122404,375000
2003-01-30,15.466666,15.466666,15.466666,15.466666,12.845561,135000
2003-01-31,16.133333,16.666666,15.600000,15.800000,13.122404,421500
2003-02-03,16.333332,16.333332,15.066666,15.933333,13.233144,150000
2003-02-04,15.200000,15.200000,15.000000,15.000000,12.457978,322500
2003-02-05,15.000000,15.666666,15.000000,15.666666,13.011666,870000
2003-02-06,16.266666,16.266666,15.466666,15.600000,12.956297,240150
2003-02-07,14.866666,15.066666,14.666666,15.066666,12.513350,315000
2003-02-10,14.800000,14.800000,14.733333,14.733333,12.236504,78750
2003-02-11,15.466666,15.600000,15.000000,15.000000,12.457978,375000
2003-02-12,14.800000,15.666666,14.800000,15.066666,12.513350,467250
2003-02-13,15.066666,15.066666,15.066666,15.066666,12.513350,0
2003-02-14,15.266666,15.400000,14.666666,14.666666,12.181138,993000
2003-02-17,15.066666,15.066666,14.733333,14.933333,12.402611,225000
2003-02-18,14.933333,14.933333,14.733333,14.800000,12.291872,277500
